seed,state_id,initial_state,pauli_axis,expected_eigenvalue,batch_index,half_cycle,full_cycle,signed_pauli,measurement_probability,reward,rho_trace_real,rho_trace_imag
68419,minus_y,-y logical,Y,-1.0,0,12,6.0,-0.15661397576332092,0.5937628746032715,0.12348154932260513,1.0000001154839993,5.773159728050814e-15
68419,minus_y,-y logical,Y,-1.0,1,12,6.0,0.160031259059906,0.5777286887168884,0.12348154932260513,0.9999999478459358,2.6645352591003757e-15
68419,minus_y,-y logical,Y,-1.0,0,13,6.5,-0.33597731590270996,0.36904311180114746,0.13257645070552826,0.9999999981373549,3.9968028886505635e-15
68419,minus_y,-y logical,Y,-1.0,1,13,6.5,-0.23513853549957275,0.5597292184829712,0.13257645070552826,1.0000000186264515,5.329070518200751e-15
68419,minus_y,-y logical,Y,-1.0,0,14,7.0,-0.2505797743797302,0.5704482197761536,0.12815015017986298,1.0000000335276127,1.1102230246251565e-15
68419,minus_y,-y logical,Y,-1.0,1,14,7.0,0.16063639521598816,0.6875685453414917,0.12815015017986298,1.0000000838190317,1.915134717478395e-14
68419,minus_y,-y logical,Y,-1.0,0,15,7.5,-0.21113625168800354,0.5537464618682861,0.07509179413318634,1.0000000819563866,-8.215650382226158e-15
68419,minus_y,-y logical,Y,-1.0,1,15,7.5,-0.1328052133321762,0.7071059942245483,0.07509179413318634,0.9999999944120646,-5.329070518200751e-15
68419,minus_y,-y logical,Y,-1.0,0,16,8.0,-0.060530468821525574,0.6606550216674805,0.10167142748832703,1.0,3.9968028886505635e-15
68419,minus_y,-y logical,Y,-1.0,1,16,8.0,0.13839685916900635,0.6794770956039429,0.10167142748832703,1.0000000018626451,3.1086244689504383e-15
68419,minus_y,-y logical,Y,-1.0,0,17,8.5,-0.33329567313194275,0.38281312584877014,0.06200123578310013,1.000000013038516,1.9984014443252818e-15
68419,minus_y,-y logical,Y,-1.0,1,17,8.5,-0.08125055581331253,0.7177135944366455,0.06200123578310013,1.0000000949949026,0.0
68419,minus_y,-y logical,Y,-1.0,0,18,9.0,-0.31164446473121643,0.5537424087524414,0.14073708653450012,1.0000000093132257,2.886579864025407e-15
68419,minus_y,-y logical,Y,-1.0,1,18,9.0,0.17140305042266846,0.22929620742797852,0.14073708653450012,0.9999999813735485,-5.329070518200751e-15
68419,minus_y,-y logical,Y,-1.0,0,19,9.5,-0.2909225523471832,0.6427507400512695,0.16545437276363373,1.0000000074505806,-3.1086244689504383e-15
68419,minus_y,-y logical,Y,-1.0,1,19,9.5,-0.1077890694141388,0.5726458430290222,0.16545437276363373,1.0,-1.1546319456101628e-14
68419,minus_y,-y logical,Y,-1.0,0,20,10.0,-0.16798903048038483,0.5211011171340942,0.18175017833709717,1.0000000223517418,4.884981308350689e-15
68419,minus_y,-y logical,Y,-1.0,1,20,10.0,0.0008115172386169434,0.34824180603027344,0.18175017833709717,0.9999999925494194,3.1086244689504383e-15
68419,minus_y,-y logical,Y,-1.0,0,21,10.5,-0.28692302107810974,0.5264253616333008,0.11312253773212433,0.9999999329447746,4.440892098500626e-16
68419,minus_y,-y logical,Y,-1.0,1,21,10.5,-0.03064986690878868,0.3444257974624634,0.11312253773212433,0.9999999590218067,-2.4868995751603507e-14
