split,data_seed,trajectory_index,half_cycle_index,history_length,history_sha256,latest_observed_outcome,teacher_student_squared_error,teacher_latest_squared_error,scope,offline_teacher_target_layer1_phi,student_prediction_layer1_phi,offline_teacher_target_layer1_theta,student_prediction_layer1_theta,offline_teacher_target_layer1_beta_real,student_prediction_layer1_beta_real,offline_teacher_target_layer1_beta_imag,student_prediction_layer1_beta_imag,offline_teacher_target_layer2_phi,student_prediction_layer2_phi,offline_teacher_target_layer2_theta,student_prediction_layer2_theta,offline_teacher_target_layer2_beta_real,student_prediction_layer2_beta_real,offline_teacher_target_layer2_beta_imag,student_prediction_layer2_beta_imag,offline_teacher_target_layer3_phi,student_prediction_layer3_phi,offline_teacher_target_layer3_theta,student_prediction_layer3_theta,offline_teacher_target_layer3_beta_real,student_prediction_layer3_beta_real,offline_teacher_target_layer3_beta_imag,student_prediction_layer3_beta_imag,offline_teacher_target_layer4_phi,student_prediction_layer4_phi,offline_teacher_target_layer4_theta,student_prediction_layer4_theta,offline_teacher_target_virtual_rotation,student_prediction_virtual_rotation
training,20261501,1,14,14,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3,e,1.3304843579724083e-05,0.0016327790525537014,offline_teacher_target_distillation_source_data,0.0163430165578581,0.007503589542998611,-0.00056814475773367,0.0007038634197154905,-0.016784855943419316,-0.018672819942734203,0.028806383030166968,0.023978872016627545,0.015149977365735846,0.011757036160469043,0.010502096799806251,0.010404922761490184,-0.024453699534698493,-0.024120864321005582,0.022371938453534385,0.02956797399228752,-0.006734996551404363,-0.006594156911208554,0.018536379352468844,0.01850916960386014,-0.005868874941727893,-0.005186164560693631,0.04169905724597863,0.041324507512236146,0.00550002034602092,0.002119265635165242,-0.00593158030843427,-0.009730366387656418,0.012631675131418047,0.01437737656334653
training,20261501,1,15,15,69801b353a8f248b5399788172cf8a7758625782651ae1e8b733fd3f5cd875a8,e,1.3904670524915849e-05,0.0016348741039109377,offline_teacher_target_distillation_source_data,0.016275000339270228,0.007175140289931929,-0.0005709460471495872,0.0007027024396994884,-0.016770552615386798,-0.018609257171301317,0.02877033554793944,0.023733399511226404,0.01511660751298135,0.011606709761043355,0.010485004838861788,0.010337502930257831,-0.024458492403880455,-0.02412233538752758,0.022356628367661037,0.029572318219134662,-0.00671861917398706,-0.006533380063201149,0.018550597838076225,0.018523638937960094,-0.005875241692494959,-0.0051909653432146655,0.04166395685017121,0.04092815856853673,0.005472948312706709,0.001968775559507797,-0.005924479157603873,-0.009730833979839433,0.01262918842983106,0.014377418257668329
training,20261501,1,16,16,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f,e,1.4387776878653413e-05,0.0016362094015280766,offline_teacher_target_distillation_source_data,0.016231685301570785,0.006936345506353912,-0.0005726693689062633,0.0007020291476735414,-0.016761481583315346,-0.01856045611437851,0.028747382993135014,0.02354657347605145,0.015095285337812734,0.011497263244633639,0.010474017805400715,0.010288013982007606,-0.024461707749989667,-0.024123122204789838,0.02234682692029262,0.0295756615302239,-0.006708130474728885,-0.00648933056790133,0.018559766798226015,0.018532554870468475,-0.005879375849170335,-0.005193871810776692,0.041641504834910484,0.04059020625413418,0.005456042936488622,0.0018585997281441386,-0.0059198786505986305,-0.009731105529307846,0.012627616770174108,0.014377436541782335
training,20261501,1,17,17,ff5a51a65ed0412e35a105b0c9d745e3f8bb49fa64c09f3958230e8bfbbe3272,e,1.4773334133764032e-05,0.001637066352961392,offline_teacher_target_distillation_source_data,0.016203896876496215,0.006762732845854132,-0.0005737424641758399,0.0007016386825958006,-0.01675569186544148,-0.018522988535431016,0.028732666645262517,0.023404382531439727,0.015081571717300957,0.011417579702687676,0.010466910109577036,0.010251687044456061,-0.024463887750364163,-0.0241235430432733,0.022340512369694008,0.02957823453790345,-0.0067013728916068315,-0.006457404627353501,0.018565731183873987,0.018538048824229224,-0.005882085213372006,-0.0051956314309328025,0.0416270600392162,0.04030204661948494,0.0054454100123222625,0.0017779385033846783,-0.005916898381836792,-0.009731263228936868,0.012626621961560475,0.014377444559872343
training,20261501,1,18,18,48341d92e2c078cb4203d231be6402df6794f7114ff465e51174b293caba2438,e,1.5079266861710958e-05,0.0016376203147321045,offline_teacher_target_distillation_source_data,0.016185933312342374,0.006636510005328956,-0.0005744198665978876,0.0007014122385402354,-0.0167519708203329,-0.01849422236599319,0.028723161841303448,0.023296162792629554,0.015072692610427728,0.011359565367783818,0.01046228239699181,0.010225021567849012,-0.02446537719444014,-0.024123768133694743,0.022336416664423306,0.029580214721123713,-0.006696993542614456,-0.006434265527281503,0.01856964255965997,0.01854143417151588,-0.005883875679835788,-0.005196696732033783,0.041617708133182,0.04005634339005749,0.005438667084065555,0.0017188853235795634,-0.005914966533947905,-0.009731354811414048,0.012625990178269257,0.014377448076026714
training,20261501,1,19,19,937e3ee177ea363e5076a0196bf7bfcbbfc6316a519b4b042cff1f1529584334,e,1.5321252474873386e-05,0.0016379810421565334,offline_teacher_target_distillation_source_data,0.01617423245168302,0.006544741320808024,-0.0005748537338860273,0.0007012809158862416,-0.016749562068752766,-0.018472136804892868,0.02871697731680565,0.023213798111108366,0.015066905632088484,0.011317327498179333,0.010459250318805277,0.010205448003695078,-0.024466400236677215,-0.0241238885259588,0.0223337417197262,0.02958173866744419,-0.006694139406356996,-0.006417494903050722,0.01857222653167022,0.018543520205863882,-0.005885067596891631,-0.005197341681701931,0.04161161377340274,0.03984684119165082,0.005434352662040616,0.0016756516873994204,-0.005913712880312064,-0.00973140799701872,0.012625586989490987,0.014377449617957717
training,20261501,2,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,none,4.727153316489504e-07,2.530521483647923e-32,offline_teacher_target_distillation_source_data,0.10940769765753414,0.11066962601373732,0.006483859568254927,0.0063792286015897206,-0.02913511872006562,-0.02946788963792808,0.0689537146454493,0.06990624144487682,0.05765861315792151,0.05821824961279425,0.029119702501004364,0.029377284671967662,-0.00388889198163285,-0.0039557710182667166,0.028701873547235853,0.02884938790792417,-0.026132002582426136,-0.026381642915260368,-0.014707552586256285,-0.014587813881395685,0.008596520331406806,0.008492304252768687,0.06180304082121701,0.06368855543982156,0.04522785089569843,0.045761188670830455,-0.007757976493585373,-0.007484291785964223,0.00699069674067287,0.006742777357445879
training,20261501,2,1,1,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,g,5.000561359635006e-07,0.00028150326884594974,offline_teacher_target_distillation_source_data,0.16007523067955196,0.16087760884266036,0.010421235418980351,0.010519082902319375,-0.03631117897255834,-0.036804153025933366,0.09242335195735485,0.09314702325699675,0.08170906864805311,0.08221295143450835,0.03976418409153824,0.04011571620565371,0.007051739515350478,0.006957758338257821,0.03215550947985766,0.033240308911238,-0.03738649684177359,-0.03776461949786271,-0.033476320263016016,-0.0334863470023489,0.016144863964523616,0.016173395349609137,0.07330666558706359,0.07529549404871612,0.06573293190597312,0.06600465371958932,-0.010463937511180809,-0.010891162196627054,0.003474002226566015,0.0038764385863457192
training,20261501,2,2,2,b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2,e,5.2515546207498325e-06,4.057782347755821e-06,offline_teacher_target_distillation_source_data,0.12255537991745538,0.11868373835551445,0.006564151814872768,0.006394883975531248,-0.03441929091553227,-0.032529798990562034,0.07930579203585858,0.07637640910410333,0.06493238897506264,0.0629027862762908,0.03349063149906711,0.03214645576142028,-0.007696967241422718,-0.0074995678716982175,0.03541058970749982,0.03239854219175933,-0.03046349714307426,-0.02912492915170835,-0.01352647866854588,-0.013515742667083054,0.007793125549983975,0.007740440682047312,0.07551150704134091,0.06989398200529061,0.050424910134827375,0.04874013714891361,-0.011018423665431584,-0.010404954498342205,0.009764998725366613,0.009772466339328798
training,20261501,2,3,3,faee935763044f124d7526755a5058a33f9402a595994d59eddd4be8546ff201,g,7.049971083288449e-07,0.000182632339582668,offline_teacher_target_distillation_source_data,0.16777344466239905,0.1658823623139494,0.010441714519601712,0.010527855823458677,-0.03937470980689542,-0.03878118110549569,0.09859880395873805,0.09717909263666313,0.08611959465366788,0.085116255779137,0.0423502713778528,0.04185158683068875,0.0049531645833837306,0.005045752581925703,0.035894631871016755,0.03572392548150884,-0.03998074004078034,-0.03947862479579646,-0.032946900845701614,-0.032882868830480125,0.015683145833343487,0.015736544118917683,0.08116548671271966,0.0795922086300377,0.06861784301021143,0.06789586943597994,-0.012402596859479975,-0.012475668088850773,0.00494106783985847,0.005204769459184631
training,20261501,2,4,4,76cc5805dab9b4eacefdb477f498020fd82bccdbc9c6a2d9ce10586ac85512b4,e,4.36611939432694e-06,1.8241829060780433e-07,offline_teacher_target_distillation_source_data,0.1256945302758836,0.12232237967035758,0.006560780265975035,0.006399971692602981,-0.035709348196809036,-0.03404768528899984,0.08197923377203699,0.07944516637499362,0.06684111732969703,0.06501656368206096,0.03460260956212482,0.03342065668956232,-0.00864176945445046,-0.008522226678843359,0.03702646799362155,0.03430993013556741,-0.0315821479069026,-0.03036719608049018,-0.013268664076163741,-0.013143882385642779,0.007536588245461055,0.007475964229328747,0.07892617410751412,0.07355763409814452,0.051529091382654206,0.05012472189931039,-0.01203439392962642,-0.01132514039613913,0.01036777732154352,0.01035497618887428
training,20261501,2,5,5,01e246b58d8e782fc96881c090d833eefa37e804cb308aeae0f7471c9ef1ea1a,g,2.9773239927674623e-07,0.00016514127889391423,offline_teacher_target_distillation_source_data,0.16940727378002626,0.16815466671581142,0.01042194899158115,0.010530706866226234,-0.040062065305702374,-0.03976125709337984,0.10006458236455007,0.099091476191043,0.08715842849738342,0.08642629763953516,0.04295868274084778,0.04265032691936683,0.004431320512673602,0.00449399140404332,0.03675564631890777,0.03706147082043053,-0.04058978354629588,-0.040254793198892774,-0.03279404084043141,-0.032673545457332684,0.015524658144263521,0.01558287679367653,0.0830230709952311,0.08212896693378613,0.06915654076469939,0.0687748871363163,-0.013008851914151657,-0.012974883548007052,0.00525329589801944,0.005460163930865063
training,20261501,2,6,6,7b9453f4b6c2ef939d3959400b0ef356025da295b5402bab5e3ec0312f166c52,e,2.2635283876149753e-06,1.0324304670717256e-07,offline_teacher_target_distillation_source_data,0.12624718006678637,0.12397442921164809,0.00654244149199653,0.006401625109832022,-0.03597742027758267,-0.03480015002575086,0.0825732200396762,0.0809006574354475,0.06725095425577965,0.06597035169613738,0.03484880630457717,0.03400696499368338,-0.008883570861664828,-0.008817342646006893,0.03738031809253888,0.035339303214211665,-0.031825910943546525,-0.030929742963801635,-0.013182628071146524,-0.013014898352617038,0.007442379924862019,0.00738293166761614,0.07970109628149327,0.07572063554790195,0.05166603328856151,0.05076826271417699,-0.012376783268165074,-0.01161505476485955,0.010487642825030924,0.01046697373279597
training,20261501,2,7,7,fea39f507b5f24e140008c4a01ac057b393f69e9de0254bb16a39de440c90ca6,g,8.80957947193327e-08,0.00016248291069971346,offline_teacher_target_distillation_source_data,0.16964520845049794,0.16918635935049214,0.010404654585150103,0.010531633404232604,-0.04019220874657571,-0.04024711207538887,0.1003650114243818,0.09999850692754415,0.08735787348844615,0.08701742053685409,0.04308175146253753,0.043017857609765245,0.004300247464119573,0.00433476573413625,0.03693477432199299,0.037781802434853615,-0.04070963196774132,-0.04060627250335662,-0.032735379867753434,-0.032600939227996936,0.01546629210628451,0.015528822586688501,0.0834208988165377,0.08362665605645003,0.06919666519513944,0.06918344556294531,-0.013199161316435793,-0.013132166695948437,0.005311466231825115,0.00550926791353884
training,20261501,2,8,8,9d523143304148a2b2d887da817f10830e37f50d7689ca5a9e69f10d7b2eb31f,e,1.1626814100316905e-06,1.2029654397535465e-07,offline_teacher_target_distillation_source_data,0.1262653319478739,0.12472450800500007,0.006530008878639918,0.006402162440916819,-0.03601752481100128,-0.0351731708380716,0.08267323143539736,0.08159098711618062,0.06730840689379765,0.06640072415319576,0.03488931791619222,0.03427674774135612,-0.008946408003133807,-0.008902506371646727,0.0374451570225339,0.03589366944764437,-0.03186303915512943,-0.031184486118104038,-0.013146172575277053,-0.012970158751196987,0.007406241709764787,0.007350206419489722,0.07984950585079248,0.07699766053637686,0.05163388194667665,0.051067373895547795,-0.012486500860265549,-0.011706395374829547,0.010506048881923389,0.010488507188160337
training,20261501,2,9,9,c520efb8f894a1125bb1a513a9b64ef957f7c2cd63835fd7e130357c47f989ae,g,1.817460639066901e-07,0.00016249323204805825,offline_teacher_target_distillation_source_data,0.16962917640669606,0.16965477797063044,0.010395218376624698,0.010531934512545329,-0.04020732958367545,-0.04048796591372503,0.10040736693019661,0.10042870554281337,0.08737767533597368,0.08728414963177666,0.0430976739825512,0.0431869724573852,0.004267966355521774,0.004288816843613257,0.03696445346379868,0.03816973517973962,-0.04072336665366551,-0.04076543603149505,-0.032710674759216685,-0.032575754918862755,0.01544464666867137,0.015509808412474698,0.08348864364160094,0.08451088405122242,0.06916511222323864,0.06937333933630814,-0.013253032632147341,-0.01318172042705316,0.0053183756945983434,0.005518708999317094
training,20261501,2,10,10,18db40f653640507f5341c4766ff69ef46f40e9d32a9b565d78c97a87c280f75,e,6.847341557870152e-07,1.2405481595479497e-07,offline_teacher_target_distillation_source_data,0.12621984358370808,0.12506506570752324,0.006523762386260578,0.006402337063927645,-0.03601686989446794,-0.03535808917328186,0.08267630545302283,0.08191840586923878,0.06730242008134128,0.06659491872165427,0.03488948009275163,0.034400885043233444,-0.008962617026574582,-0.00892708267713967,0.037452037980773616,0.036192221961933085,-0.031861320086053406,-0.03129984374711077,-0.013130200434745255,-0.0129546403037716,0.0073924764030821296,0.007338694946031173,0.0798664146489757,0.07775160955539955,0.05159795092233735,0.05120639770997297,-0.01251734953998584,-0.011735173206940851,0.010506295712447414,0.010492647365557918
training,20261501,2,11,11,7a95af539dd545dea8b25fd870c69eab88075985876aec10effc57040bdac6e5,g,3.2630359917918e-07,0.00016276676446345088,offline_teacher_target_distillation_source_data,0.16959514615869853,0.16986745371950807,0.010390894169657732,0.010532032367371972,-0.04020442486442751,-0.04060736485700926,0.10040390544484817,0.10063274587036991,0.08736991113014235,0.08740450431673458,0.04309504072384031,0.04326478863010949,0.004260597935861333,0.004275557043597807,0.03696602066161575,0.038378655365306255,-0.04071973830643415,-0.04083751148051222,-0.032700416006977005,-0.03256701945039994,0.015436766225929916,0.015503119963209076,0.08349191222096154,0.08503292773499344,0.06914030129533355,0.06946160001779621,-0.013265126280225963,-0.013197332857873239,0.005317160551005704,0.005520524210544756
training,20261501,2,12,12,877bb339b53a0ac22a08f2778a9fe62212e79ac43095adf2fdb37a1dfdb53d9f,e,4.7656141684992734e-07,1.242902446401384e-07,offline_teacher_target_distillation_source_data,0.126189216587535,0.1252196888614849,0.0065210017558444515,0.006402393813289022,-0.03601277780959733,-0.035449759100448106,0.08266814559340772,0.08207369839518132,0.06729266848134102,0.0666825440559439,0.034885274390720304,0.03445800533669295,-0.008966635804982352,-0.00893417483741266,0.037450324194999565,0.036353006653374674,-0.0318562652785832,-0.03135208217764483,-0.013123410659386157,-0.01294925755106816,0.0073873255058929796,0.007334645655994471,0.07986237756902911,0.07819673719848831,0.05157797406170394,0.051271014555417355,-0.012524000884767761,-0.01174423996948271,0.010504737621459955,0.010493443385917558
training,20261501,2,13,13,006bdd2938c1e7b217bfbe396f6d858f293cd742247c03a472e2c6eef0cc9d67,g,4.3687244388297233e-07,0.00016294000258057896,offline_teacher_target_distillation_source_data,0.16957525745064617,0.16996401472758096,0.010389092168660078,0.010532064168443855,-0.040201218348990986,-0.04066655472816047,0.10039735397650416,0.10072952083382099,0.08736289494561827,0.0874588112913656,0.04309161219156176,0.043300594810481444,0.0042592314805763665,0.004271730568258608,0.03696422040298422,0.038491168795823774,-0.04071589095381556,-0.04087015005300296,-0.03269631524401662,-0.03256398945228253,0.015433953594793194,0.015500767226083826,0.08348711779337102,0.0853411396547431,0.06912753470568879,0.06950262267882815,-0.01326627362380095,-0.013202251720503311,0.005315733078710065,0.005520873216144156
training,20261501,2,14,14,f5a0d0299dddbda92689bd0b7d92613e6a8dfa824a73d0ee271a9396cda08a56,e,3.8111648399757983e-07,1.2400675093545853e-07,offline_teacher_target_distillation_source_data,0.12617441669255364,0.12528989229416,0.00651986921091274,0.006402412255818455,-0.036010357437312325,-0.03549520281232831,0.08266263050703837,0.0821473526021819,0.06728700990835156,0.06672208274783584,0.03488250060546907,0.03448428855596354,-0.008967547338747625,-0.008936221472833602,0.03744867301772522,0.036439596836892504,-0.03185311101382288,-0.031375737775008954,-0.01312062951299039,-0.012947390481130543,0.007385426040019594,0.007333221272759746,0.07985812504817634,0.07845953828137665,0.0515688277168354,0.051301047803551485,-0.01252444073549957,-0.011747096549598698,0.010503755429357378,0.010493596434531691
