row_type,lane_id,unit_id,metric,value,detail
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.mf_agent_401,valid,1,"{""count"": 8, ""iqr"": 0.5781484084118311, ""median"": 6.544445555706341, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.mf_agent_503,valid,1,"{""count"": 8, ""iqr"": 0.34196905813330325, ""median"": 6.623011608202716, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.teacher,valid,1,"{""count"": 8, ""iqr"": 0.6322452869862163, ""median"": 6.538878699454122, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.handcrafted_recurrence,valid,1,"{""count"": 8, ""iqr"": 0.0010310679923595245, ""median"": 6.432718427521934, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.distilled_student,valid,1,"{""count"": 8, ""iqr"": 0.5507990387605055, ""median"": 6.573371951939118, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.mf_all_agent_distribution,valid,1,"{""count"": 5, ""iqr"": 0.23862562926815656, ""median"": 6.790720353246018, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.standard,valid,1,"{""count"": 4, ""iqr"": 0.4988470683338315, ""median"": 5.235801091522973, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.mf_agent_101,valid,1,"{""count"": 4, ""iqr"": 0.4311510283406941, ""median"": 7.58693607425762, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.mf_agent_211,valid,1,"{""count"": 4, ""iqr"": 0.7278304501360395, ""median"": 7.819304626062912, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.mf_agent_307,valid,1,"{""count"": 4, ""iqr"": 0.7255884222064486, ""median"": 7.464445131071799, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.mf_agent_401,valid,1,"{""count"": 4, ""iqr"": 0.4987271323235918, ""median"": 7.23405306701625, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.mf_agent_503,valid,1,"{""count"": 4, ""iqr"": 0.9347636279300513, ""median"": 7.5694164158456205, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.teacher,valid,1,"{""count"": 4, ""iqr"": 0.331693854590446, ""median"": 8.135375361083465, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.handcrafted_recurrence,valid,1,"{""count"": 4, ""iqr"": 0.004804850652706527, ""median"": 6.268168263043697, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.per_strategy_distributions.distilled_student,valid,1,"{""count"": 4, ""iqr"": 0.37819471878388633, ""median"": 8.136992868531632, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.confirmation.mf_all_agent_distribution,valid,1,"{""count"": 5, ""iqr"": 0.18611523282174058, ""median"": 7.5109791250241935, ""worst_quartile_count"": 2}"
gate,governance,all_parent_artifacts_are_hash_bound_and_pass,passed,1,
gate,governance,all_parent_source_and_implementation_files_are_hash_bound,passed,1,
gate,governance,all_parent_implementation_composites_are_current,passed,1,
gate,governance,selection_registry_covers_six_declared_episodes,passed,1,
gate,governance,nmf_retains_all_five_paired_agents_without_test_selection,passed,1,
gate,governance,nmf_checkpoint_selection_is_validation_only,passed,1,
gate,governance,nmf_best_agent_inflation_is_diagnostic_only,passed,1,
gate,governance,slow_loop_reports_all_families_restarts_and_seeds,passed,1,
gate,governance,slow_loop_selection_is_validation_only,passed,1,
gate,governance,legacy_student_all_restarts_and_missing_counterfactual_are_explicit,passed,1,
gate,governance,teacher_retains_all_three_restarts_and_all_registered_seeds,passed,1,
gate,governance,teacher_selection_recomputes_from_validation_only,passed,1,
gate,governance,teacher_test_best_reversal_is_retained_without_reselection,passed,1,
gate,governance,student_reports_all_nine_validation_candidates,passed,1,
gate,governance,student_selection_is_validation_only_and_evaluation_blind,passed,1,
gate,governance,retention_reports_all_five_mf_agents_and_all_seeds,passed,1,
gate,governance,gain_retention_uses_only_frozen_parent_candidates,passed,1,
gate,governance,every_distribution_has_median_iqr_and_worst_quartile,passed,1,
gate,governance,every_active_selection_episode_is_evaluation_blind,passed,1,
gate,governance,hindsight_diagnostics_never_change_frozen_selection,passed,1,
gate,governance,learned_decoder_performance_branch_remains_revoked,passed,1,
gate,governance,legacy_coverage_gap_is_warning_not_silent_pass,passed,1,
gate,governance,no_physical_memory_device_or_hardware_claim,passed,1,
